CVE-2018-0422,0,modify,VERB,VB,ccomp,O,
CVE-2018-0422,0,locally,ADV,RB,advmod,O,
CVE-2018-0422,0,stored,VERB,VBN,amod,O,
CVE-2018-0422,0,files,NOUN,NNS,dobj,O,
CVE-2018-0422,0,and,CCONJ,CC,cc,O,
CVE-2018-0422,0,execute,VERB,VB,conj,O,
CVE-2018-0422,0,code,NOUN,NN,dobj,O,
CVE-2018-0422,0,on,ADP,IN,prep,O,
CVE-2018-0422,0,a,DET,DT,det,O,
CVE-2018-0422,0,targeted,VERB,VBN,amod,O,
CVE-2018-0422,0,device,NOUN,NN,pobj,O,
CVE-2018-0422,0,with,ADP,IN,prep,O,
CVE-2018-0422,0,the,DET,DT,det,O,
CVE-2018-0422,0,privilege,NOUN,NN,compound,O,
CVE-2018-0422,0,level,NOUN,NN,pobj,O,
CVE-2018-0422,0,of,ADP,IN,prep,O,
CVE-2018-0422,0,the,DET,DT,det,O,
CVE-2018-0422,0,user,NOUN,NN,pobj,O,
CVE-2018-0422,0,.,PUNCT,.,punct,O,
CVE-2018-0422,1,The,DET,DT,det,O,
CVE-2018-0422,1,vulnerability,NOUN,NN,nsubj,O,
CVE-2018-0422,1,is,VERB,VBZ,ROOT,O,
CVE-2018-0422,1,due,ADJ,JJ,acomp,O,
CVE-2018-0422,1,to,ADP,IN,prep,O,
CVE-2018-0422,1,folder,VERB,VB,compound,O,
CVE-2018-0422,1,permissions,NOUN,NNS,pobj,O,
CVE-2018-0422,1,that,DET,WDT,nsubj,O,
CVE-2018-0422,1,grant,VERB,VBP,relcl,O,
CVE-2018-0422,1,a,DET,DT,det,O,
CVE-2018-0422,1,user,NOUN,NN,dative,O,
CVE-2018-0422,1,the,DET,DT,det,O,
CVE-2018-0422,1,permission,NOUN,NN,dobj,O,
CVE-2018-0422,1,to,PART,TO,aux,O,
CVE-2018-0422,1,read,VERB,VB,acl,O,
CVE-2018-0422,1,",",PUNCT,",",punct,O,
CVE-2018-0422,1,write,VERB,VB,conj,O,
CVE-2018-0422,1,",",PUNCT,",",punct,O,
CVE-2018-0422,1,and,CCONJ,CC,cc,O,
CVE-2018-0422,1,execute,VERB,VB,conj,O,
CVE-2018-0422,1,files,NOUN,NNS,dobj,O,
CVE-2018-0422,1,in,ADP,IN,prep,O,
CVE-2018-0422,1,the,DET,DT,det,O,
CVE-2018-0422,1,Webex,PROPN,NNP,compound,O,
CVE-2018-0422,1,folders,NOUN,NNS,pobj,O,
CVE-2018-0422,1,.,PUNCT,.,punct,O,
CVE-2018-0422,2,An,DET,DT,det,O,
CVE-2018-0422,2,attacker,NOUN,NN,nsubj,O,
CVE-2018-0422,2,could,VERB,MD,aux,O,
CVE-2018-0422,2,exploit,VERB,VB,ROOT,O,
CVE-2018-0422,2,this,DET,DT,det,O,
CVE-2018-0422,2,vulnerability,NOUN,NN,dobj,O,
CVE-2018-0422,2,to,PART,TO,aux,O,
CVE-2018-0422,2,write,VERB,VB,advcl,O,
CVE-2018-0422,2,malicious,ADJ,JJ,amod,O,
CVE-2018-0422,2,files,NOUN,NNS,dobj,O,
CVE-2018-0422,2,to,ADP,IN,prep,O,
CVE-2018-0422,2,the,DET,DT,det,O,
CVE-2018-0422,2,Webex,PROPN,NNP,compound,O,
CVE-2018-0422,2,client,NOUN,NN,compound,O,
CVE-2018-0422,2,directory,NOUN,NN,pobj,O,
CVE-2018-0422,2,",",PUNCT,",",punct,O,
CVE-2018-0422,2,affecting,VERB,VBG,advcl,O,
CVE-2018-0422,2,all,DET,DT,det,O,
CVE-2018-0422,2,other,ADJ,JJ,amod,O,
CVE-2018-0422,2,users,NOUN,NNS,dobj,O,
CVE-2018-0422,2,of,ADP,IN,prep,O,
CVE-2018-0422,2,the,DET,DT,det,O,
CVE-2018-0422,2,targeted,VERB,VBN,amod,O,
CVE-2018-0422,2,device,NOUN,NN,pobj,O,
CVE-2018-0422,2,.,PUNCT,.,punct,O,
CVE-2018-0422,3,A,DET,DT,det,O,
CVE-2018-0422,3,successful,ADJ,JJ,amod,O,
CVE-2018-0422,3,exploit,NOUN,NN,nsubj,O,
CVE-2018-0422,3,could,VERB,MD,aux,O,
CVE-2018-0422,3,allow,VERB,VB,ROOT,O,
CVE-2018-0422,3,a,DET,DT,det,O,
CVE-2018-0422,3,user,NOUN,NN,nsubj,O,
CVE-2018-0422,3,to,PART,TO,aux,O,
CVE-2018-0422,3,execute,VERB,VB,ccomp,O,
CVE-2018-0422,3,commands,NOUN,NNS,dobj,O,
CVE-2018-0422,3,with,ADP,IN,prep,O,
CVE-2018-0422,3,elevated,ADJ,JJ,amod,O,
CVE-2018-0422,3,privileges,NOUN,NNS,pobj,O,
CVE-2018-0422,3,.,PUNCT,.,punct,O,
CVE-2018-0422,4,Attacks,NOUN,NNS,nsubj,O,
CVE-2018-0422,4,on,ADP,IN,prep,O,
CVE-2018-0422,4,single,ADJ,JJ,amod,O,
CVE-2018-0422,4,-,PUNCT,HYPH,punct,O,
CVE-2018-0422,4,user,NOUN,NN,compound,O,
CVE-2018-0422,4,systems,NOUN,NNS,pobj,O,
CVE-2018-0422,4,are,VERB,VBP,ROOT,O,
CVE-2018-0422,4,less,ADV,RBR,advmod,O,
CVE-2018-0422,4,likely,ADJ,JJ,acomp,O,
CVE-2018-0422,4,to,PART,TO,aux,O,
CVE-2018-0422,4,occur,VERB,VB,xcomp,O,
CVE-2018-0422,4,",",PUNCT,",",punct,O,
CVE-2018-0422,4,as,ADP,IN,mark,O,
CVE-2018-0422,4,the,DET,DT,det,O,
CVE-2018-0422,4,attack,NOUN,NN,nsubjpass,O,
CVE-2018-0422,4,must,VERB,MD,aux,O,
CVE-2018-0422,4,be,VERB,VB,auxpass,O,
CVE-2018-0422,4,carried,VERB,VBN,advcl,O,
CVE-2018-0422,4,out,PART,RP,prt,O,
CVE-2018-0422,4,by,ADP,IN,agent,O,
CVE-2018-0422,4,the,DET,DT,det,O,
CVE-2018-0422,4,user,NOUN,NN,pobj,O,
CVE-2018-0422,4,on,ADP,IN,prep,O,
CVE-2018-0422,4,the,DET,DT,det,O,
CVE-2018-0422,4,user,NOUN,NN,poss,O,
CVE-2018-0422,4,'s,PART,POS,case,O,
CVE-2018-0422,4,own,ADJ,JJ,amod,O,
CVE-2018-0422,4,system,NOUN,NN,pobj,O,
CVE-2018-0422,4,.,PUNCT,.,punct,O,
CVE-2018-0422,5,Multiuser,NOUN,NN,compound,O,
CVE-2018-0422,5,systems,NOUN,NNS,nsubj,O,
CVE-2018-0422,5,have,VERB,VBP,ROOT,O,
CVE-2018-0422,5,a,DET,DT,det,O,
CVE-2018-0422,5,higher,ADJ,JJR,amod,O,
CVE-2018-0422,5,risk,NOUN,NN,dobj,O,
CVE-2018-0422,5,of,ADP,IN,prep,O,
CVE-2018-0422,5,exploitation,NOUN,NN,pobj,O,
CVE-2018-0422,5,because,ADP,IN,mark,O,
CVE-2018-0422,5,folder,NOUN,NN,compound,O,
CVE-2018-0422,5,permissions,NOUN,NNS,nsubj,O,
CVE-2018-0422,5,have,VERB,VBP,advcl,O,
CVE-2018-0422,5,an,DET,DT,det,O,
CVE-2018-0422,5,impact,NOUN,NN,dobj,O,
CVE-2018-0422,5,on,ADP,IN,prep,O,
CVE-2018-0422,5,all,DET,DT,det,O,
CVE-2018-0422,5,users,NOUN,NNS,pobj,O,
CVE-2018-0422,5,of,ADP,IN,prep,O,
CVE-2018-0422,5,the,DET,DT,det,O,
CVE-2018-0422,5,device,NOUN,NN,pobj,O,
CVE-2018-0422,5,.,PUNCT,.,punct,O,
CVE-2018-0422,6,For,ADP,IN,mark,O,
CVE-2018-0422,6,an,DET,DT,det,O,
CVE-2018-0422,6,attacker,NOUN,NN,nsubj,O,
CVE-2018-0422,6,to,PART,TO,aux,O,
CVE-2018-0422,6,exploit,VERB,VB,advcl,O,
CVE-2018-0422,6,this,DET,DT,det,O,
CVE-2018-0422,6,vulnerability,NOUN,NN,dobj,O,
CVE-2018-0422,6,successfully,ADV,RB,advmod,O,
CVE-2018-0422,6,",",PUNCT,",",punct,O,
CVE-2018-0422,6,a,DET,DT,det,O,
CVE-2018-0422,6,second,ADJ,JJ,amod,O,
CVE-2018-0422,6,user,NOUN,NN,nsubj,O,
CVE-2018-0422,6,must,VERB,MD,aux,O,
CVE-2018-0422,6,execute,VERB,VB,ROOT,O,
CVE-2018-0422,6,the,DET,DT,det,O,
CVE-2018-0422,6,locally,ADV,RB,advmod,O,
CVE-2018-0422,6,installed,VERB,VBN,amod,O,
CVE-2018-0422,6,malicious,ADJ,JJ,amod,O,
CVE-2018-0422,6,file,NOUN,NN,dobj,O,
CVE-2018-0422,6,to,PART,TO,aux,O,
CVE-2018-0422,6,allow,VERB,VB,advcl,O,
CVE-2018-0422,6,remote,ADJ,JJ,amod,O,
CVE-2018-0422,6,code,NOUN,NN,compound,O,
CVE-2018-0422,6,execution,NOUN,NN,nsubj,O,
CVE-2018-0422,6,to,PART,TO,aux,O,
CVE-2018-0422,6,occur,VERB,VB,ccomp,O,
CVE-2018-0422,6,.,PUNCT,.,punct,O,
CVE-2018-10768,0,There,ADV,EX,expl,O,
CVE-2018-10768,0,is,VERB,VBZ,ROOT,O,
CVE-2018-10768,0,a,DET,DT,det,O,
CVE-2018-10768,0,NULL,NOUN,NN,compound,O,
CVE-2018-10768,0,pointer,NOUN,NN,compound,O,
CVE-2018-10768,0,dereference,NOUN,NN,attr,O,
CVE-2018-10768,0,in,ADP,IN,prep,O,
CVE-2018-10768,0,the,DET,DT,det,O,
CVE-2018-10768,0,AnnotPath::getCoordsLength,PROPN,NNP,compound,O,
CVE-2018-10768,0,function,NOUN,NN,pobj,O,
CVE-2018-10768,0,in,ADP,IN,prep,O,
CVE-2018-10768,0,Annot.h,NOUN,NN,pobj,O,
CVE-2018-10768,0,in,ADP,IN,prep,O,
CVE-2018-10768,0,an,DET,DT,det,O,
CVE-2018-10768,0,Ubuntu,PROPN,NNP,compound,O,
CVE-2018-10768,0,package,NOUN,NN,pobj,O,
CVE-2018-10768,0,for,ADP,IN,prep,O,
CVE-2018-10768,0,Poppler,PROPN,NNP,pobj,pn,
CVE-2018-10768,0,0.24.5,NUM,CD,punct,version,
CVE-2018-10768,0,.,PUNCT,.,punct,O,
CVE-2018-10768,1,A,DET,DT,det,O,
CVE-2018-10768,1,crafted,VERB,VBN,amod,O,
CVE-2018-10768,1,input,NOUN,NN,nsubj,O,
CVE-2018-10768,1,will,VERB,MD,aux,O,
CVE-2018-10768,1,lead,VERB,VB,ROOT,O,
CVE-2018-10768,1,to,ADP,IN,prep,O,
CVE-2018-10768,1,a,DET,DT,det,O,
CVE-2018-10768,1,remote,ADJ,JJ,amod,O,
CVE-2018-10768,1,denial,NOUN,NN,pobj,O,
CVE-2018-10768,1,of,ADP,IN,prep,O,
CVE-2018-10768,1,service,NOUN,NN,compound,O,
CVE-2018-10768,1,attack,NOUN,NN,pobj,O,
CVE-2018-10768,1,.,PUNCT,.,punct,O,
CVE-2018-10768,2,Later,ADJ,JJ,advmod,O,
CVE-2018-10768,2,Ubuntu,PROPN,NNP,compound,O,
CVE-2018-10768,2,packages,VERB,VBZ,nsubjpass,O,
CVE-2018-10768,2,such,ADJ,JJ,amod,O,
CVE-2018-10768,2,as,ADP,IN,prep,O,
CVE-2018-10768,2,for,ADP,IN,prep,O,
CVE-2018-10768,2,Poppler,PROPN,NNP,pobj,O,
CVE-2018-10768,2,0.41.0,NUM,CD,conj,O,
CVE-2018-10768,2,are,VERB,VBP,auxpass,O,
CVE-2018-10768,2,not,ADV,RB,neg,O,
CVE-2018-10768,2,affected,VERB,VBN,ROOT,O,
CVE-2018-10768,2,.,PUNCT,.,punct,O,
CVE-2012-1447,0,The,DET,DT,det,O,
CVE-2012-1447,0,ELF,NOUN,NN,compound,O,
CVE-2012-1447,0,file,NOUN,NN,compound,O,
CVE-2012-1447,0,parser,NOUN,NN,ROOT,O,
CVE-2012-1447,0,in,ADP,IN,prep,O,
CVE-2012-1447,0,Fortinet,PROPN,NNP,compound,O,
CVE-2012-1447,0,Antivirus,PROPN,NNP,pobj,O,
CVE-2012-1447,0,4.2.254.0,PROPN,NNP,appos,O,
CVE-2012-1447,0,",",PUNCT,",",punct,O,
CVE-2012-1447,0,eSafe,PROPN,NNP,compound,O,
CVE-2012-1447,0,7.0.17.0,NUM,CD,appos,O,
CVE-2012-1447,0,",",PUNCT,",",punct,O,
CVE-2012-1447,0,Dr,PROPN,NNP,appos,O,
CVE-2012-1447,0,.,PUNCT,.,punct,O,
CVE-2012-1447,1,Web,NOUN,NN,ROOT,O,
CVE-2012-1447,1,5.0.2.03300,NUM,CD,nummod,O,
CVE-2012-1447,1,",",PUNCT,",",punct,O,
CVE-2012-1447,1,and,CCONJ,CC,cc,O,
CVE-2012-1447,1,Panda,PROPN,NNP,compound,O,
CVE-2012-1447,1,Antivirus,PROPN,NNP,nsubj,O,
CVE-2012-1447,1,10.0.2.7,NUM,CD,dep,O,
CVE-2012-1447,1,allows,VERB,VBZ,conj,O,
CVE-2012-1447,1,remote,ADJ,JJ,amod,O,
CVE-2012-1447,1,attackers,NOUN,NNS,nsubj,O,
CVE-2012-1447,1,to,PART,TO,aux,O,
CVE-2012-1447,1,bypass,VERB,VB,ccomp,O,
CVE-2012-1447,1,malware,NOUN,NN,amod,O,
CVE-2012-1447,1,detection,NOUN,NN,dobj,O,
CVE-2012-1447,1,via,ADP,IN,prep,O,
CVE-2012-1447,1,an,DET,DT,det,O,
CVE-2012-1447,1,ELF,NOUN,NN,compound,O,
CVE-2012-1447,1,file,NOUN,NN,pobj,O,
CVE-2012-1447,1,with,ADP,IN,prep,O,
CVE-2012-1447,1,a,DET,DT,det,O,
CVE-2012-1447,1,modified,ADJ,JJ,amod,O,
CVE-2012-1447,1,e_version,NOUN,NN,compound,O,
CVE-2012-1447,1,field,NOUN,NN,pobj,O,
CVE-2012-1447,1,.,PUNCT,.,punct,O,
CVE-2012-1447,2,NOTE,NOUN,NN,ROOT,O,
CVE-2012-1447,2,:,PUNCT,:,punct,O,
CVE-2012-1447,3,this,DET,DT,nsubjpass,O,
CVE-2012-1447,3,may,VERB,MD,aux,O,
CVE-2012-1447,3,later,ADV,RB,advmod,O,
CVE-2012-1447,3,be,VERB,VB,auxpass,O,
CVE-2012-1447,3,SPLIT,VERB,VBN,ROOT,O,
CVE-2012-1447,3,into,ADP,IN,prep,O,
CVE-2012-1447,3,multiple,ADJ,JJ,amod,O,
CVE-2012-1447,3,CVEs,NOUN,NNS,pobj,O,
CVE-2012-1447,3,if,ADP,IN,mark,O,
CVE-2012-1447,3,additional,ADJ,JJ,amod,O,
CVE-2012-1447,3,information,NOUN,NN,nsubjpass,O,
CVE-2012-1447,3,is,VERB,VBZ,auxpass,O,
CVE-2012-1447,3,published,VERB,VBN,advcl,O,
CVE-2012-1447,3,showing,VERB,VBG,advcl,O,
CVE-2012-1447,3,that,ADP,IN,mark,O,
CVE-2012-1447,3,the,DET,DT,det,O,
CVE-2012-1447,3,error,NOUN,NN,nsubj,O,
CVE-2012-1447,3,occurred,VERB,VBD,ccomp,O,
CVE-2012-1447,3,independently,ADV,RB,advmod,O,
CVE-2012-1447,3,in,ADP,IN,prep,O,
CVE-2012-1447,3,different,ADJ,JJ,amod,O,
CVE-2012-1447,3,ELF,NOUN,NN,compound,O,
CVE-2012-1447,3,parser,NOUN,NN,compound,O,
CVE-2012-1447,3,implementations,NOUN,NNS,pobj,O,
CVE-2012-1447,3,.,PUNCT,.,punct,O,
CVE-2006-1200,0,Direct,ADJ,JJ,amod,O,
CVE-2006-1200,0,static,ADJ,JJ,amod,O,
CVE-2006-1200,0,code,NOUN,NN,compound,O,
CVE-2006-1200,0,injection,NOUN,NN,compound,O,
CVE-2006-1200,0,vulnerability,NOUN,NN,nsubj,O,
CVE-2006-1200,0,in,ADP,IN,prep,O,
CVE-2006-1200,0,add_link.txt,NOUN,NN,pobj,O,
CVE-2006-1200,0,in,ADP,IN,prep,O,
CVE-2006-1200,0,daverave,NOUN,NN,pobj,O,
CVE-2006-1200,0,Link,PROPN,NNP,compound,O,
CVE-2006-1200,0,Bank,PROPN,NNP,pobj,O,
CVE-2006-1200,0,allows,VERB,VBZ,ROOT,O,
CVE-2006-1200,0,remote,ADJ,JJ,amod,O,
CVE-2006-1200,0,attackers,NOUN,NNS,nsubj,O,
CVE-2006-1200,0,to,PART,TO,aux,O,
CVE-2006-1200,0,execute,VERB,VB,ccomp,O,
CVE-2006-1200,0,arbitrary,ADJ,JJ,amod,O,
CVE-2006-1200,0,PHP,NOUN,NN,compound,O,
CVE-2006-1200,0,code,NOUN,NN,dobj,O,
CVE-2006-1200,0,via,ADP,IN,prep,O,
CVE-2006-1200,0,the,DET,DT,det,O,
CVE-2006-1200,0,url_name,NOUN,NN,compound,O,
CVE-2006-1200,0,parameter,NOUN,NN,pobj,O,
CVE-2006-1200,0,",",PUNCT,",",punct,O,
CVE-2006-1200,0,which,DET,WDT,nsubjpass,O,
CVE-2006-1200,0,is,VERB,VBZ,auxpass,O,
CVE-2006-1200,0,not,ADV,RB,neg,O,
CVE-2006-1200,0,sanitized,VERB,VBN,relcl,O,
CVE-2006-1200,0,before,ADP,IN,prep,O,
CVE-2006-1200,0,being,VERB,VBG,auxpass,O,
CVE-2006-1200,0,stored,VERB,VBN,pcomp,O,
CVE-2006-1200,0,in,ADP,IN,prep,O,
CVE-2006-1200,0,links.txt,X,ADD,pobj,O,
CVE-2006-1200,0,",",PUNCT,",",punct,O,
CVE-2006-1200,0,which,DET,WDT,nsubjpass,O,
CVE-2006-1200,0,is,VERB,VBZ,auxpass,O,
CVE-2006-1200,0,later,ADV,RB,advmod,O,
CVE-2006-1200,0,used,VERB,VBN,relcl,O,
CVE-2006-1200,0,in,ADP,IN,prep,O,
CVE-2006-1200,0,an,DET,DT,det,O,
CVE-2006-1200,0,include,ADJ,JJ,amod,O,
CVE-2006-1200,0,statement,NOUN,NN,pobj,O,
CVE-2006-1200,0,.,PUNCT,.,punct,O,
CVE-2013-0434,0,Unspecified,ADJ,JJ,amod,O,
CVE-2013-0434,0,vulnerability,NOUN,NN,nsubj,O,
CVE-2013-0434,0,in,ADP,IN,prep,O,
CVE-2013-0434,0,the,DET,DT,det,O,
CVE-2013-0434,0,Java,PROPN,NNP,compound,O,
CVE-2013-0434,0,Runtime,PROPN,NNP,compound,O,
CVE-2013-0434,0,Environment,PROPN,NNP,nmod,O,
CVE-2013-0434,0,(,PUNCT,-LRB-,punct,O,
CVE-2013-0434,0,JRE,PROPN,NNP,appos,O,
CVE-2013-0434,0,),PUNCT,-RRB-,punct,O,
CVE-2013-0434,0,component,NOUN,NN,pobj,O,
CVE-2013-0434,0,in,ADP,IN,prep,O,
CVE-2013-0434,0,Oracle,PROPN,NNP,compound,O,
CVE-2013-0434,0,Java,PROPN,NNP,compound,O,
CVE-2013-0434,0,SE,PROPN,NNP,pobj,O,
CVE-2013-0434,0,7,NUM,CD,nummod,O,
CVE-2013-0434,0,through,ADP,IN,prep,O,
CVE-2013-0434,0,Update,PROPN,NNP,pobj,O,
CVE-2013-0434,0,11,NUM,CD,nummod,O,
CVE-2013-0434,0,",",PUNCT,",",punct,O,
CVE-2013-0434,0,6,NUM,CD,nummod,O,
CVE-2013-0434,0,through,ADP,IN,prep,O,
CVE-2013-0434,0,Update,PROPN,NNP,pobj,O,
CVE-2013-0434,0,38,NUM,CD,nummod,O,
CVE-2013-0434,0,",",PUNCT,",",punct,O,
CVE-2013-0434,0,5,NUM,CD,appos,O,
CVE-2013-0434,0,through,ADP,IN,prep,O,
CVE-2013-0434,0,Update,PROPN,NNP,pobj,O,
CVE-2013-0434,0,38,NUM,CD,nummod,O,
CVE-2013-0434,0,",",PUNCT,",",punct,O,
CVE-2013-0434,0,and,CCONJ,CC,cc,O,
CVE-2013-0434,0,1.4.2_40,NUM,CD,conj,O,
CVE-2013-0434,0,and,CCONJ,CC,cc,O,
CVE-2013-0434,0,earlier,ADV,RBR,conj,O,
CVE-2013-0434,0,",",PUNCT,",",punct,O,
CVE-2013-0434,0,and,CCONJ,CC,cc,O,
CVE-2013-0434,0,OpenJDK,PROPN,NNP,conj,O,
CVE-2013-0434,0,6,NUM,CD,nummod,O,
CVE-2013-0434,0,and,CCONJ,CC,cc,O,
CVE-2013-0434,0,7,NUM,CD,conj,O,
CVE-2013-0434,0,",",PUNCT,",",punct,O,
CVE-2013-0434,0,allows,VERB,VBZ,ROOT,O,
CVE-2013-0434,0,remote,ADJ,JJ,amod,O,
CVE-2013-0434,0,attackers,NOUN,NNS,nsubj,O,
CVE-2013-0434,0,to,PART,TO,aux,O,
CVE-2013-0434,0,affect,VERB,VB,ccomp,O,
CVE-2013-0434,0,confidentiality,NOUN,NN,dobj,O,
CVE-2013-0434,0,via,ADP,IN,prep,O,
CVE-2013-0434,0,vectors,NOUN,NNS,pobj,O,
CVE-2013-0434,0,related,VERB,VBN,acl,O,
CVE-2013-0434,0,to,ADP,IN,prep,O,
CVE-2013-0434,0,JAXP,PROPN,NNP,pobj,O,
CVE-2013-0434,0,.,PUNCT,.,punct,O,
CVE-2013-0434,1,NOTE,VERB,VB,ROOT,O,
CVE-2013-0434,1,:,PUNCT,:,punct,O,
CVE-2013-0434,2,the,DET,DT,det,O,
CVE-2013-0434,2,previous,ADJ,JJ,amod,O,
CVE-2013-0434,2,information,NOUN,NN,nsubj,O,
CVE-2013-0434,2,is,VERB,VBZ,ROOT,O,
CVE-2013-0434,2,from,ADP,IN,prep,O,
CVE-2013-0434,2,the,DET,DT,det,O,
CVE-2013-0434,2,February,PROPN,NNP,nmod,O,
CVE-2013-0434,2,2013,NUM,CD,nummod,O,
CVE-2013-0434,2,CPU,PROPN,NNP,pobj,O,
CVE-2013-0434,2,.,PUNCT,.,punct,O,
CVE-2013-0434,3,Oracle,PROPN,NNP,nsubj,O,
CVE-2013-0434,3,has,VERB,VBZ,aux,O,
CVE-2013-0434,3,not,ADV,RB,neg,O,
CVE-2013-0434,3,commented,VERB,VBN,ROOT,O,
CVE-2013-0434,3,on,ADP,IN,prep,O,
CVE-2013-0434,3,claims,NOUN,NNS,pobj,O,
CVE-2013-0434,3,from,ADP,IN,prep,O,
CVE-2013-0434,3,another,DET,DT,det,O,
CVE-2013-0434,3,vendor,NOUN,NN,pobj,O,
CVE-2013-0434,3,that,DET,WDT,mark,O,
CVE-2013-0434,3,this,DET,DT,det,O,
CVE-2013-0434,3,issue,NOUN,NN,nsubjpass,O,
CVE-2013-0434,3,is,VERB,VBZ,auxpass,O,
CVE-2013-0434,3,related,VERB,VBN,acl,O,
CVE-2013-0434,3,to,ADP,IN,prep,O,
CVE-2013-0434,3,the,DET,DT,det,O,
CVE-2013-0434,3,public,ADJ,JJ,amod,O,
CVE-2013-0434,3,declaration,NOUN,NN,pobj,O,
CVE-2013-0434,3,of,ADP,IN,prep,O,
CVE-2013-0434,3,the,DET,DT,det,O,
CVE-2013-0434,3,loadPropertyFile,ADJ,JJ,compound,O,
CVE-2013-0434,3,method,NOUN,NN,pobj,O,
CVE-2013-0434,3,in,ADP,IN,prep,O,
CVE-2013-0434,3,the,DET,DT,det,O,
CVE-2013-0434,3,JAXP,PROPN,NNP,compound,O,
CVE-2013-0434,3,FuncSystemProperty,NOUN,NN,compound,O,
CVE-2013-0434,3,class,NOUN,NN,pobj,O,
CVE-2013-0434,3,",",PUNCT,",",punct,O,
CVE-2013-0434,3,which,DET,WDT,nsubj,O,
CVE-2013-0434,3,allows,VERB,VBZ,relcl,O,
CVE-2013-0434,3,remote,ADJ,JJ,amod,O,
CVE-2013-0434,3,attackers,NOUN,NNS,nsubj,O,
CVE-2013-0434,3,to,PART,TO,aux,O,
CVE-2013-0434,3,obtain,VERB,VB,ccomp,O,
CVE-2013-0434,3,sensitive,ADJ,JJ,amod,O,
CVE-2013-0434,3,information,NOUN,NN,dobj,O,
CVE-2013-0434,3,.,PUNCT,.,punct,O,
CVE-2017-14755,0,OpenText,PROPN,NNP,compound,O,
CVE-2017-14755,0,Document,PROPN,NNP,compound,O,
CVE-2017-14755,0,Sciences,PROPN,NNPS,compound,O,
CVE-2017-14755,0,xPression,PROPN,NNP,nsubj,O,
CVE-2017-14755,0,(,PUNCT,-LRB-,punct,O,
CVE-2017-14755,0,formerly,ADV,RB,advmod,O,
CVE-2017-14755,0,EMC,PROPN,NNP,compound,O,
CVE-2017-14755,0,Document,PROPN,NNP,compound,O,
CVE-2017-14755,0,Sciences,PROPN,NNPS,compound,O,
CVE-2017-14755,0,xPression,PROPN,NNP,appos,O,
CVE-2017-14755,0,),PUNCT,-RRB-,punct,O,
